Genre,feature0,feature1,feature2
country,0.443423521,0.563357754,0.511177434
country,0.443455286,0.561214332,0.324529623
country,0.44345957,0.564683605,0.38092664
country,0.443629717,0.560934464,0.3779415
country,0.44365324,0.560521929,0.447077423
country,0.443711264,0.558712748,0.552842106
country,0.443750854,0.558846303,0.489356276
country,0.443832838,0.566405341,0.583291114
country,0.443926672,0.559365389,0.472573572
country,0.444228121,0.565053095,0.553564848
country,0.44430189,0.561020585,0.450830829
country,0.444386935,0.566776754,0.403915023
country,0.444443784,0.561441049,0.503468594
country,0.444524456,0.565816382,0.561797596
country,0.444603648,0.560396941,0.402436649
country,0.444647304,0.562162653,0.361119537
country,0.444662392,0.563767874,0.35105579
country,0.444715711,0.565257048,0.477376633
country,0.444720214,0.567586619,0.424188474
country,0.444909336,0.561674837,0.391472063
country,0.44494701,0.562994383,0.397041372
country,0.444993395,0.559263562,0.422901298
country,0.445224006,0.543859831,0.388695246
country,0.445239138,0.542472104,0.386510585
country,0.445253419,0.5641992,0.358034023
country,0.445345942,0.561829274,0.295818315
country,0.44540111,0.555566176,0.336539409
country,0.445428587,0.55900624,0.366513735
country,0.445448039,0.561611123,0.450870308
country,0.445524245,0.561160217,0.368229891
country,0.445610073,0.563255996,0.356061868
country,0.44567249,0.565175727,0.175940693
country,0.445761122,0.561060765,0.279602053
country,0.445761495,0.559925284,0.346872792
country,0.445770832,0.562099549,0.351646282
country,0.445863187,0.56391865,0.202008264
country,0.445964332,0.565037226,0.291876162
country,0.445981269,0.562924942,0.261012635
country,0.446061435,0.561028067,0.3489904
country,0.446075203,0.558948715,0.322678136
country,0.446195943,0.561858211,0.221454813
country,0.446265419,0.559221617,0.313536857
country,0.44642907,0.560880091,0.167769984
country,0.446486774,0.558648007,0.184106689
country,0.446490067,0.560142401,0.334381343
country,0.446528193,0.56483117,0.272367261
country,0.446532673,0.564775232,0.235849154
country,0.446588725,0.564046855,0.226035348
country,0.446614937,0.56175346,0.189107599
country,0.446634746,0.563082267,0.292166454
country,0.446829567,0.565825841,0.367898701
country,0.446838343,0.563011249,0.337568495
country,0.446845094,0.561632528,0.257002457
country,0.446893326,0.562387606,0.395236908
country,0.446947263,0.559882781,0.329404018
country,0.446951195,0.559357427,0.319869397
country,0.447046269,0.563381365,0.323023908
country,0.447109264,0.561536352,0.375255387
country,0.447214374,0.564539087,0.260688757
country,0.447271887,0.561155729,0.364165351
country,0.447458663,0.562409488,0.353204853
country,0.447543053,0.561668638,0.309697993
country,0.447568384,0.561980821,0.254709953
country,0.447632462,0.562009582,0.26002454
country,0.44766975,0.558951697,0.335520151
country,0.447733381,0.562334736,0.229152038
country,0.447767292,0.5627644,0.214242661
country,0.447842475,0.563286686,0.218577757
country,0.447863647,0.562896555,0.360963097
country,0.448009949,0.562373224,0.363995848
country,0.448009949,0.552870698,0.358861764
country,0.448029728,0.564939075,0.314283988
country,0.44811018,0.568706407,0.298881229
country,0.448214239,0.574661266,0.292691744
country,0.448417951,0.559687095,0.302666398
country,0.448470865,0.561273099,0.35321829
country,0.448550762,0.556518395,0.237813199
country,0.448914359,0.558177977,0.257713871
country,0.449015342,0.564968163,0.308267042
country,0.449037562,0.569408301,0.341332209
country,0.449047788,0.561905318,0.36416069
country,0.449223322,0.56227184,0.34547624
country,0.449225418,0.563544285,0.283820594
country,0.449285022,0.560447543,0.18903217
country,0.449291543,0.564172896,0.393466338
country,0.449315066,0.565724192,0.327227721
country,0.449472756,0.56212028,0.482908813
country,0.449648344,0.564387533,0.425836059
country,0.449658797,0.562668334,0.454036745
country,0.449731873,0.561449712,0.377603718
country,0.449768698,0.560804168,0.406299431
country,0.449821868,0.574021923,0.387755799
country,0.449954936,0.563804465,0.291587788
country,0.449982842,0.563509287,0.386299438
country,0.450098353,0.559644182,0.30768265
country,0.450142754,0.562843679,0.357970685
country,0.450376449,0.555134196,0.294656508
country,0.450376449,0.562988034,0.353387221
country,0.450453004,0.562051694,0.382038334
country,0.450474415,0.563603782,0.502208802
country,0.450529975,0.56247595,0.557916419
country,0.450610787,0.562894389,0.462555551
country,0.450650738,0.561660426,0.476753347
country,0.450702682,0.562031071,0.618243408
country,0.450860836,0.562630521,0.530357314
country,0.450917706,0.561775357,0.59239349
country,0.450957119,0.560939849,0.580567803
country,0.450980178,0.563040408,0.559507804
country,0.451022032,0.56321725,0.358290076
country,0.45118979,0.561610185,0.38226449
country,0.451256497,0.559942111,0.417618805
country,0.451256497,0.55995452,0.334982702
country,0.45130732,0.563315958,0.240770373
country,0.451364731,0.563204851,0.314713446
country,0.451411471,0.563537574,0.238629793
country,0.451646889,0.56478904,0.405630979
country,0.451650953,0.563097409,0.35499492
country,0.451676958,0.562802858,0.41937406
country,0.451712587,0.55975422,0.377745202
country,0.451735391,0.562086826,0.250660115
country,0.45185308,0.550191989,0.202541811
country,0.451865391,0.567737682,0.289454825
country,0.451925735,0.565331509,0.183645428
country,0.451941977,0.563936345,0.203336698
country,0.452016463,0.559058587,0.274463228
country,0.452118301,0.565673839,0.225635774
country,0.452134546,0.563068207,0.263824277
country,0.452139747,0.56155878,0.243238987
country,0.452272836,0.56827893,0.185831634
country,0.452288599,0.554191931,0.308616783
country,0.452407366,0.562151515,0.388536716
country,0.452577207,0.562600156,0.32745076
country,0.452613831,0.568886507,0.371731506
country,0.452627889,0.557170481,0.352962277
country,0.452641948,0.562402201,0.366823457
country,0.452777699,0.562158959,0.30433248
country,0.452829685,0.574076916,0.286360695
country,0.452862727,0.55923784,0.228785171
country,0.452866547,0.566727439,0.260660924
country,0.452940334,0.566759635,0.347404928
country,0.452981007,0.560322313,0.27894239
country,0.453297138,0.552465827,0.278116501
country,0.453355309,0.553754725,0.259658899
country,0.453360076,0.556234684,0.286505855
country,0.453536041,0.540502798,0.305467732
country,0.45356954,0.575891317,0.301936926
country,0.453591299,0.556049726,0.288000596
country,0.453839005,0.558078118,0.241345817
country,0.453899063,0.560546263,0.254026798
country,0.453960155,0.562137458,0.450943314
country,0.453991067,0.559923667,0.442697741
country,0.45399127,0.562309343,0.37732994
country,0.454057046,0.562658961,0.319704315
country,0.454071541,0.565356952,0.3255329
country,0.454074099,0.565719651,0.365765073
country,0.454157375,0.565507151,0.379376579
country,0.454162438,0.564020947,0.429066985
country,0.454184357,0.561944867,0.334554629
country,0.454188514,0.563559696,0.343627563
country,0.454192902,0.557974034,0.367077832
country,0.454223802,0.562741134,0.248856438
country,0.454450887,0.555344589,0.305901718
country,0.454463065,0.557401409,0.415042774
country,0.454519621,0.556769581,0.325538546
country,0.45460819,0.56428875,0.326668738
country,0.45460819,0.556725198,0.182338649
country,0.454842552,0.549052932,0.309935948
country,0.454942088,0.554082814,0.29632861
country,0.455099903,0.558274672,0.309139782
country,0.455218337,0.566300524,0.375490905
country,0.455225,0.567169499,0.40869946
country,0.45523852,0.563447664,0.317809014
country,0.455245892,0.553550578,0.644663283
country,0.455339707,0.564008146,0.44699923
country,0.455480102,0.565733274,0.387594019
country,0.455503171,0.566275366,0.280809751
country,0.455503171,0.561256903,0.461486373
country,0.455613725,0.569330311,0.428760552
country,0.455714363,0.561667959,0.303203966
country,0.455738646,0.559572515,0.353105639
country,0.455904984,0.557708259,0.340526975
country,0.455948633,0.564748319,0.347665881
country,0.455973856,0.559201211,0.25952988
country,0.456010258,0.568957198,0.290389651
country,0.456097582,0.561455933,0.386769981
country,0.456181384,0.556100662,0.350191014
country,0.456273201,0.561367691,0.397062546
country,0.456482024,0.565012287,0.420459039
country,0.456504632,0.554828869,0.368193321
country,0.456507988,0.562906176,0.347811254
country,0.456522844,0.562034269,0.318368583
country,0.456608353,0.563468462,0.366832393
country,0.456664082,0.563313782,0.360466267
country,0.45667665,0.558183851,0.466763479
country,0.456690252,0.565028701,0.339762411
country,0.456708277,0.559664504,0.49315325
country,0.456808155,0.559594118,0.30477142
country,0.45684131,0.555517498,0.367605653
country,0.456870485,0.566396196,0.327408704
country,0.457065674,0.561041855,0.351262249
country,0.457065683,0.559487852,0.391546187
country,0.457072356,0.563823305,0.233409306
country,0.457084235,0.553158618,0.381200232
country,0.457102859,0.558420146,0.409162025
country,0.457117199,0.567396463,0.410050347
country,0.457140789,0.561131774,0.400148273
country,0.457166826,0.558202058,0.452522288
country,0.457177924,0.557699766,0.340616028
country,0.457244669,0.558070675,0.327762293
country,0.457255947,0.560789351,0.227919515
country,0.457261311,0.559787915,0.262840177
country,0.457382721,0.559947153,0.274494577
country,0.457410216,0.559517681,0.43423371
country,0.457460449,0.555205636,0.521615173
country,0.457551082,0.553433874,0.390682023
country,0.457553837,0.566343727,0.340324524
country,0.457595168,0.558153648,0.456891236
country,0.457636275,0.560810597,0.368063624
country,0.457720444,0.551632684,0.418761302
country,0.457735734,0.569440011,0.27300423
country,0.457817272,0.552113218,0.378911603
country,0.457876118,0.544985075,0.301416057
country,0.457883431,0.562150835,0.362674246
country,0.458057804,0.559241545,0.418816036
country,0.458100323,0.563897352,0.421989005
country,0.458367067,0.555826916,0.467078055
country,0.458441966,0.565805352,0.357414259
country,0.458470332,0.558167515,0.367218557
country,0.458514882,0.56366681,0.326785797
country,0.458515091,0.563958706,0.390836212
country,0.458561032,0.561914537,0.225641101
country,0.45864983,0.561094565,0.311200884
country,0.458687782,0.563094406,0.285991804
country,0.45869104,0.563171835,0.293201586
country,0.458721603,0.560864571,0.462481559
country,0.458754549,0.563252843,0.397587703
country,0.458774405,0.55819975,0.467080718
country,0.458793568,0.557327548,0.505867591
country,0.458824824,0.561537759,0.39893851
country,0.458862867,0.556645787,0.300431637
country,0.458936787,0.554286464,0.325012137
country,0.458950628,0.554978126,0.264972581
country,0.459083959,0.562302676,0.267021804
country,0.459096212,0.56890257,0.291490758
country,0.459101902,0.556246781,0.259127163
country,0.459158978,0.558935428,0.258949669
country,0.459161505,0.560586814,0.320096671
country,0.459169044,0.555555328,0.32760664
country,0.45919261,0.555073478,0.343797307
country,0.459204902,0.561549123,0.284492296
country,0.459233493,0.561956885,0.259569646
country,0.459268728,0.564611477,0.195911894
country,0.459304621,0.563478003,0.292588721
country,0.459310545,0.562875099,0.116042034
country,0.45938276,0.563336145,0.247638325
country,0.459409466,0.559251167,0.439200235
country,0.459511351,0.560883832,0.442513708
country,0.459999844,0.563059442,0.302233983
country,0.460083634,0.561886883,0.249910827
country,0.460100244,0.5653187,0.314625471
country,0.460161968,0.543182053,0.298746191
country,0.460162359,0.559268893,0.254679775
country,0.460181923,0.556511574,0.301312288
country,0.460181923,0.55954548,0.344913368
country,0.460250744,0.567082512,0.265560356
country,0.460431478,0.563202769,0.273680726
country,0.460532165,0.553880311,0.377481545
country,0.460587682,0.545638137,0.345540443
country,0.460604837,0.564169771,0.434540568
country,0.460808091,0.560377058,0.488444828
country,0.46082028,0.5582954,0.166766307
country,0.460913547,0.559616048,0.30420972
country,0.460991952,0.55777001,0.375903903
country,0.461039325,0.561520848,0.393414187
country,0.46110683,0.561685845,0.272754157
country,0.461136157,0.571040392,0.171307209
country,0.461265013,0.54266699,0.444418777
country,0.461275097,0.56781556,0.106945102
country,0.461358901,0.563595137,0.309626399
country,0.461416317,0.565881417,0.452640393
country,0.461422456,0.562205832,0.249633906
country,0.461434815,0.558424409,0.316988185
country,0.46146721,0.559271285,0.23471273
country,0.461554297,0.556582989,0.263911293
country,0.4617039,0.560886672,0.408678139
country,0.461838845,0.560499036,0.37216191
country,0.461849233,0.554052889,0.259897919
country,0.461874976,0.561941583,0.404198483
country,0.461975893,0.552645919,0.250787802
country,0.461975893,0.565682868,0.291631575
country,0.462089754,0.573527421,0.263187574
country,0.46216028,0.558304522,0.424842543
country,0.46221046,0.570084942,0.41693653
country,0.462275609,0.56436243,0.394071479
country,0.462377162,0.555262853,0.313502951
country,0.462407781,0.562850166,0.250734559
country,0.462432311,0.563285868,0.304961006
country,0.462476313,0.564241638,0.273831079
country,0.462481691,0.56166004,0.297481468
country,0.462664612,0.562806851,0.255652742
country,0.462743583,0.558448719,0.276926727
country,0.462868363,0.559535886,0.19122506
country,0.462869422,0.56151899,0.317760592
country,0.462877238,0.557177073,0.235911692
country,0.46297043,0.567904651,0.252079054
country,0.462977558,0.544128419,0.277619736
country,0.463013883,0.574793164,0.283075088
country,0.463070619,0.552968328,0.254467443
country,0.463099861,0.570194007,0.22672889
country,0.463175467,0.566267704,0.228988527
country,0.463193011,0.56642997,0.322064472
country,0.463260641,0.563283277,0.214555539
country,0.463283061,0.57043202,0.3286966
country,0.463297895,0.563169586,0.254154911
country,0.463351932,0.56808156,0.310230714
country,0.46341976,0.567636537,0.262384324
country,0.463488906,0.564030857,0.254066271
country,0.46350147,0.568405075,0.303972485
country,0.463504652,0.567057213,0.366593014
disco,0.463555413,0.505682347,0.596747146
disco,0.463582227,0.480338743,0.552744537
disco,0.46371195,0.506541691,0.568978708
disco,0.463858116,0.487350672,0.586717792
disco,0.463883757,0.487948134,0.546421571
disco,0.463917336,0.478584809,0.526453187
disco,0.463917336,0.487128045,0.590223525
disco,0.463946874,0.475771395,0.549956092
disco,0.46398034,0.493318936,0.574001591
disco,0.464015863,0.481266258,0.557116267
disco,0.464084242,0.48143531,0.545689104
disco,0.46415095,0.474894555,0.525729379
disco,0.464212793,0.508123248,0.556972826
disco,0.464289754,0.470791818,0.559498839
disco,0.464303911,0.484266038,0.611495086
disco,0.464331537,0.46895918,0.577427565
disco,0.464434275,0.474394429,0.55830519
disco,0.464566258,0.488816005,0.597760654
disco,0.464660126,0.498588711,0.574890768
disco,0.464779825,0.485464214,0.509848012
disco,0.464798621,0.564690188,0.504734353
disco,0.464799446,0.568057057,0.472273685
disco,0.464834791,0.567766274,0.463949466
disco,0.464842571,0.554887277,0.452851932
disco,0.464864929,0.556400283,0.508008894
disco,0.464874335,0.56700276,0.456328644
disco,0.464887303,0.565646307,0.493994394
disco,0.464887497,0.555005809,0.449464341
disco,0.465092219,0.564126014,0.495577439
disco,0.465216866,0.55988404,0.507572926
disco,0.465226956,0.482215672,0.605311844
disco,0.46539231,0.447524729,0.545490672
disco,0.46547764,0.513241653,0.566560886
disco,0.465485181,0.488242507,0.590026858
disco,0.465487168,0.469026065,0.577064152
disco,0.4655198,0.478956214,0.609866572
disco,0.465537717,0.498045271,0.598973986
disco,0.465548835,0.48379655,0.568158182
disco,0.465557803,0.501321297,0.560629005
disco,0.465569556,0.478092847,0.573254328
disco,0.465629099,0.562543502,0.511029375
disco,0.465775353,0.562431837,0.575058617
disco,0.465844511,0.563092091,0.511068329
disco,0.465894455,0.562812203,0.515358804
disco,0.465902324,0.556328619,0.484115639
disco,0.465907604,0.54570534,0.43068314
disco,0.465922088,0.576351895,0.55531358
disco,0.465994616,0.556248078,0.579105047
disco,0.466083089,0.565273979,0.581244411
disco,0.466137796,0.564682116,0.517392199
disco,0.466280826,0.462918506,0.534233376
disco,0.466347473,0.484487882,0.567363224
disco,0.466353144,0.482929321,0.441616757
disco,0.466395251,0.460982015,0.458756999
disco,0.466623352,0.47611384,0.442127272
disco,0.46670307,0.496057621,0.468015897
disco,0.46670307,0.506895727,0.539575629
disco,0.466711455,0.457878352,0.439629547
disco,0.466729036,0.503258988,0.515930572
disco,0.466810734,0.48434738,0.526839925
disco,0.466878727,0.485874132,0.499320192
disco,0.466965302,0.484679102,0.462603713
disco,0.466972437,0.459670799,0.479138267
disco,0.467050317,0.478787035,0.524119045
disco,0.467112187,0.457325084,0.54338439
disco,0.467153443,0.478380159,0.484391262
disco,0.467237024,0.453804531,0.517137655
disco,0.467241283,0.440213573,0.55662392
disco,0.467247933,0.485305294,0.461391979
disco,0.467339529,0.483316221,0.453874173
disco,0.467397976,0.553623374,0.527297221
disco,0.467434212,0.545030259,0.547099336
disco,0.467488401,0.550797048,0.545913032
disco,0.467496607,0.548666499,0.568611414
disco,0.467517178,0.555187209,0.56148228
disco,0.467574567,0.567774594,0.52886179
disco,0.467616474,0.560203512,0.574458666
disco,0.467829933,0.563292829,0.545155748
disco,0.467924697,0.560753586,0.53842476
disco,0.467977902,0.563932,0.524055936
disco,0.468023983,0.495865715,0.558111106
disco,0.468046954,0.51679362,0.437845606
disco,0.468122821,0.511511031,0.487107852
disco,0.468151908,0.512098107,0.503818335
disco,0.468169723,0.481160115,0.563080574
disco,0.468195313,0.500687164,0.56982075
disco,0.468195313,0.468181771,0.508679906
disco,0.46821996,0.502441575,0.549715619
disco,0.46821996,0.478347336,0.566856496
disco,0.46824135,0.49850722,0.43862001
disco,0.468317648,0.563631495,0.520534388
disco,0.468359929,0.563043373,0.559785144
disco,0.468416849,0.562574446,0.563232366
disco,0.468437234,0.56276175,0.553372529
disco,0.468448125,0.561195078,0.51788894
disco,0.46846892,0.563488333,0.538084051
disco,0.468596247,0.562363176,0.527201989
disco,0.468650282,0.562391856,0.561820366
disco,0.468669465,0.560331417,0.529160827
disco,0.469009305,0.562197213,0.505301343
disco,0.469026727,0.481143338,0.524118286
disco,0.469028131,0.482309646,0.61641779
disco,0.469227613,0.481805366,0.517385544
disco,0.469284528,0.493675429,0.547559803
disco,0.469323667,0.494430319,0.596234521
disco,0.469380373,0.483889718,0.522720024
disco,0.469422232,0.491145032,0.534578804
disco,0.469483483,0.48604431,0.622276019
disco,0.469527133,0.482901829,0.536737871
disco,0.469594546,0.496176842,0.545405414
disco,0.469647649,0.557567804,0.580323226
disco,0.469822982,0.566885204,0.538453659
disco,0.469824078,0.555479894,0.567156037
disco,0.469836143,0.559634433,0.576938078
disco,0.4698581,0.559887487,0.575739336
disco,0.469899198,0.564780371,0.559294777
disco,0.469980138,0.561638261,0.57090986
disco,0.469996338,0.563374119,0.543817383
disco,0.470012045,0.565149592,0.545394683
disco,0.470049038,0.564177058,0.476173336
disco,0.47014951,0.475591516,0.557043751
disco,0.470211589,0.516245281,0.570074058
disco,0.470211589,0.500847458,0.539712986
disco,0.47023257,0.522247282,0.528422434
disco,0.470254839,0.483071045,0.516557234
disco,0.470259357,0.50350819,0.541157248
disco,0.470383754,0.476234068,0.560611301
disco,0.4703921,0.508472795,0.545654587
disco,0.470440965,0.498956903,0.550289762
disco,0.470442717,0.504694223,0.604771941
disco,0.470479541,0.558694226,0.539755909
disco,0.470487807,0.563819611,0.562548618
disco,0.470532176,0.556690367,0.532445553
disco,0.470545943,0.559641772,0.466280258
disco,0.470593109,0.568783055,0.604338504
disco,0.470614528,0.564803713,0.682000827
disco,0.470649068,0.563100748,0.669920312
disco,0.470708704,0.559555164,0.718638324
disco,0.470774933,0.568384253,0.505245773
disco,0.4708059,0.567470562,0.490980774
disco,0.470830732,0.451516894,0.540103767
disco,0.4708558,0.476639721,0.555239899
disco,0.47087526,0.501899607,0.559578843
disco,0.470914536,0.45423957,0.508581527
disco,0.470927256,0.470622221,0.499698571
disco,0.470970579,0.474948271,0.539373976
disco,0.470976793,0.449839798,0.617832567
disco,0.470977233,0.490327262,0.556155181
disco,0.471012364,0.46154787,0.559892318
disco,0.471086555,0.564015257,0.429456851
disco,0.471125224,0.568552269,0.433851874
disco,0.471207813,0.572727848,0.335785034
disco,0.471271699,0.553850534,0.413545969
disco,0.471351846,0.557668685,0.39980298
disco,0.471354676,0.564101268,0.446019332
disco,0.471465764,0.563347789,0.455016044
disco,0.471496792,0.566372167,0.43989907
disco,0.471609338,0.57193531,0.453177389
disco,0.471625327,0.565473879,0.392183183
disco,0.471669403,0.477685725,0.550025216
disco,0.471693109,0.472714089,0.482713141
disco,0.471715962,0.479921205,0.582889878
disco,0.471825517,0.505102616,0.542035727
disco,0.471854706,0.452198361,0.497450167
disco,0.471896193,0.474354149,0.49217172
disco,0.47199048,0.488186144,0.493695866
disco,0.47199048,0.470668317,0.532338268
disco,0.47207543,0.501425989,0.435614121
disco,0.472120018,0.468379472,0.496929315
disco,0.472127798,0.562422081,0.432281584
disco,0.472138159,0.563626535,0.42288866
disco,0.472293685,0.562285775,0.326734765
disco,0.472338625,0.562371918,0.439798617
disco,0.472419862,0.563534193,0.448001328
disco,0.472445711,0.577585644,0.413651602
disco,0.472462834,0.584728695,0.455031246
disco,0.472525945,0.56331682,0.447579235
disco,0.472580601,0.562513606,0.402135104
disco,0.472618146,0.565433028,0.450125235
disco,0.472715476,0.557785299,0.49683117
disco,0.472853788,0.562752002,0.452156446
disco,0.472879519,0.559856366,0.421663036
disco,0.47288862,0.564150046,0.41238829
disco,0.472906843,0.557183257,0.468111782
disco,0.47294656,0.573620289,0.490085694
disco,0.472961091,0.560658944,0.427003339
disco,0.472976976,0.562883379,0.435078896
disco,0.473044367,0.562557173,0.577904112
disco,0.47307058,0.566853226,0.490538198
disco,0.473077658,0.562302803,0.609811185
disco,0.47311501,0.55907163,0.602566192
disco,0.47312785,0.565290906,0.618115814
disco,0.473143971,0.560043482,0.632939181
disco,0.473176363,0.566602003,0.618292349
disco,0.473205804,0.567304353,0.610134584
disco,0.473209616,0.560833536,0.618541191
disco,0.473223337,0.564521752,0.642922177
disco,0.473251595,0.558490479,0.637828025
disco,0.473316685,0.566837658,0.642658806
disco,0.473343053,0.563155807,0.454849544
disco,0.473356915,0.563784611,0.50623537
disco,0.473376949,0.561130247,0.492286682
disco,0.473417144,0.563930776,0.475423155
disco,0.473421818,0.561347061,0.499440384
disco,0.473467287,0.562740684,0.559160689
disco,0.473515806,0.565065813,0.460070331
disco,0.473543189,0.562713949,0.470753907
disco,0.473597879,0.559262965,0.493050326
disco,0.473642469,0.563016977,0.474532357
disco,0.473649107,0.562706422,0.410966741
disco,0.473755113,0.565568517,0.491539977
disco,0.473790264,0.553780999,0.598740949
disco,0.47388702,0.564413543,0.555144469
disco,0.474054452,0.567101285,0.54862261
disco,0.474108149,0.559909458,0.600048837
disco,0.474108401,0.566505286,0.611544913
disco,0.474176906,0.564343159,0.551707996
disco,0.474181043,0.562392159,0.526698864
disco,0.474211726,0.558302359,0.47769075
disco,0.474217791,0.559987602,0.523598453
disco,0.474246185,0.562104006,0.518415283
disco,0.474299079,0.562274983,0.542148873
disco,0.474328946,0.564057171,0.496222033
disco,0.474363751,0.562265941,0.500192529
disco,0.474431629,0.562716603,0.493320303
disco,0.47444658,0.565292863,0.533582077
disco,0.474462007,0.562971723,0.517877091
disco,0.474533214,0.561984698,0.534918267
disco,0.474561053,0.561536956,0.551849187
disco,0.47457664,0.564596977,0.468741287
disco,0.474589824,0.558027569,0.47697074
disco,0.474663907,0.561166174,0.538738662
disco,0.474675763,0.56975994,0.469322617
disco,0.474700295,0.559950748,0.513095122
disco,0.474700295,0.56164047,0.485749001
disco,0.474711053,0.567084685,0.474808985
disco,0.474732805,0.571043976,0.494771835
disco,0.474737807,0.563683446,0.495773444
disco,0.47475323,0.56071446,0.451418285
disco,0.474876342,0.560680798,0.512875608
disco,0.47493345,0.561723728,0.562782626
disco,0.474948561,0.565024676,0.487900581
disco,0.47500597,0.565173081,0.511498819
disco,0.475256355,0.56271067,0.568323311
disco,0.475294028,0.563936368,0.473453723
disco,0.475296273,0.559398719,0.574049287
disco,0.475358203,0.560803062,0.523795001
disco,0.475415645,0.558736814,0.522847845
disco,0.475470797,0.560563637,0.579669153
disco,0.475492427,0.562561494,0.47541356
disco,0.475499119,0.563822282,0.488145035
disco,0.475535977,0.556969486,0.51664659
disco,0.475770422,0.546886543,0.440076404
disco,0.475775,0.559086749,0.489863734
disco,0.475804935,0.563085949,0.533945939
disco,0.475902912,0.562728622,0.472052157
disco,0.47597673,0.556327843,0.527629318
disco,0.475996454,0.568222878,0.54152808
disco,0.476007636,0.561965023,0.505639055
disco,0.476038212,0.570221801,0.651182686
disco,0.476147334,0.559581242,0.592992788
disco,0.476169156,0.562088649,0.589285077
disco,0.476202402,0.563123553,0.569490297
disco,0.476217674,0.559429584,0.610454001
disco,0.476228312,0.557313108,0.56137313
disco,0.476346324,0.563779906,0.497749815
disco,0.476466431,0.563435014,0.493382148
disco,0.476485022,0.562213895,0.548201389
disco,0.476566149,0.563350625,0.528406638
disco,0.476623426,0.565488806,0.712568655
disco,0.476623426,0.546881176,0.692041361
disco,0.476631144,0.562441084,0.648903645
disco,0.47666011,0.567706284,0.553343372
disco,0.476665991,0.559012084,0.585818087
disco,0.476691314,0.561951012,0.650908708
disco,0.476775292,0.566926026,0.590042013
disco,0.476855109,0.563340572,0.645825536
disco,0.4769119,0.563736442,0.587789527
disco,0.476965938,0.563542015,0.591583148
disco,0.477051775,0.564718234,0.556891225
disco,0.477097428,0.56971557,0.570267653
disco,0.477175552,0.563968334,0.54341558
disco,0.477243887,0.564116713,0.544853539
disco,0.47736667,0.56430612,0.549723659
disco,0.477383994,0.562041667,0.532817937
disco,0.477429707,0.576620226,0.510974288
disco,0.477550178,0.57570488,0.537154378
disco,0.477634586,0.563350721,0.556707096
disco,0.477687568,0.563867638,0.55502427
disco,0.47770631,0.559092514,0.559162344
disco,0.477801444,0.561828096,0.562063024
disco,0.477819599,0.564838916,0.580704439
disco,0.477825058,0.55941836,0.591535033
disco,0.47782627,0.558785228,0.546486511
disco,0.477829799,0.560498467,0.619613658
disco,0.477851495,0.569751239,0.590252167
disco,0.477923767,0.558239903,0.519439511
disco,0.477938588,0.55706578,0.604926439
disco,0.477991044,0.555180402,0.569604327
disco,0.478058854,0.562988937,0.496573965
disco,0.478069605,0.558874476,0.580116694
disco,0.47820249,0.549911745,0.567471497
disco,0.478234542,0.558656453,0.508057589
disco,0.47824776,0.564175208,0.578031231
disco,0.478247926,0.562623773,0.508516548
disco,0.478247926,0.562204918,0.56180037
disco,0.478248801,0.547732133,0.524976111
disco,0.478286434,0.545421516,0.542451823
disco,0.478295219,0.566917762,0.560985604
disco,0.4783201,0.562936064,0.408202749
disco,0.478333771,0.562916493,0.402573485
disco,0.478447644,0.563996037,0.556527603
disco,0.478459364,0.562011435,0.599260393
disco,0.478491271,0.563014088,0.584209812
disco,0.478491271,0.559128114,0.570939462
disco,0.478539906,0.570852672,0.551641244
disco,0.478582216,0.563667881,0.543225062
disco,0.478663958,0.561601043,0.594318152
disco,0.478791385,0.563165084,0.516666227
disco,0.478800511,0.562658786,0.509732504
disco,0.478800914,0.562060788,0.528064881
disco,0.478920602,0.563392755,0.467683988
disco,0.479012719,0.562471958,0.464225155
disco,0.479047824,0.563129969,0.540178762
disco,0.479119305,0.563044462,0.436774037
disco,0.479119438,0.567062989,0.548770287
disco,0.479178158,0.562229226,0.499548115
disco,0.479221206,0.562321353,0.487711488
disco,0.479226093,0.557683953,0.578004854
disco,0.479240606,0.569031006,0.596496374
disco,0.479245083,0.556479132,0.503818112
disco,0.479361677,0.569989887,0.5153457
disco,0.479367048,0.56406405,0.510939986
disco,0.479410858,0.557030633,0.582183475
disco,0.47944423,0.566174452,0.465459915
disco,0.47946714,0.567130555,0.5312015
disco,0.479487077,0.554719828,0.521473722
disco,0.479502269,0.559192641,0.544397497
disco,0.479507492,0.562889953,0.503128409
disco,0.479522911,0.563496468,0.469485528
disco,0.479542286,0.562224788,0.42143178
disco,0.479552367,0.563033875,0.618213324
disco,0.479587266,0.562982583,0.501448024
disco,0.479596569,0.562332539,0.525252068
disco,0.479627948,0.562557163,0.586434695
disco,0.479694624,0.562943985,0.481253518
disco,0.479756061,0.561851696,0.473953517
disco,0.479778238,0.562325284,0.475819766
disco,0.479789262,0.562282829,0.387461804
disco,0.479793926,0.561676498,0.473343469
disco,0.479951068,0.563242251,0.452786964
disco,0.480041808,0.56445685,0.434289616
disco,0.480096449,0.560663315,0.448826146
disco,0.480101145,0.560661174,0.453718753
disco,0.480128758,0.563542367,0.533469359
disco,0.480136194,0.562315281,0.477981501
disco,0.480146612,0.561923931,0.46998724
disco,0.480190979,0.563446239,0.475671344
disco,0.480200286,0.568441117,0.46535251
disco,0.480261623,0.580732432,0.555120897
disco,0.480297845,0.568773494,0.539909731
disco,0.480365694,0.563635854,0.560121052
